fid,Артикул,Название товара,Полное описание,Цена продажи,Старая цена,Остаток,Изображения,Подкатегория 1,Подкатегория 2,Подкатегория 3,Подкатегория 4,Параметр: Ширина,Параметр: Глубина,Параметр: Высота,Параметр: Глубина сиденья,Параметр: Высота сиденья,Параметр: Диаметр,Параметр: Бренд,Параметр: Страна происхождения,Параметр: Стиль,Параметр: Материал,Параметр: Цвет,Параметр: Назначение
32,111172,Бра Mancini 111172 Eichholtz,"Тип цоколя:	E14
Кол-во ламп:	2
Максимальная мощность:	40 ватт
Переключатель:	нет
Диммер:	не включено
Провод:	2 x 0,75 см",55824.0,0.0,2,https://idcollection.ru/images/dfef0866c400f896968d47c29a4408cf/bra-mancini-111172-eichholtz.jpg https://idcollection.ru/images/60241eb3ea785898f83d39356bc77e43/bra-mancini-111172-eichholtz.jpg https://idcollection.ru/images/cb6c72ed5d556792fc7ddddfcac29af3/bra-mancini-111172-eichholtz.jpg https://idcollection.ru/images/2fe315742f66ab939cda000698e65c3c/bra-mancini-111172-eichholtz.jpg https://idcollection.ru/images/dfef0866c400f896968d47c29a4408cf/bra-mancini-111172-eichholtz.jpg https://idcollection.ru/images/46a70c4d0b3b2cdb8ec7c9a7f6902fb5/bra-mancini-111172-eichholtz.jpg https://idcollection.ru/images/3a4d5709b20b84c7f2948ad5226086eb/bra-mancini-111172-eichholtz.jpg,Eichholtz,Свет,Настенные светильники,Бра,35 , 19 , 28 cm,"","",""
33,111679,Стул Adagio 111679 Eichholtz,"Стул из тростника прекрасно подойдет как для кухни, так и для сада.",0.0,100.0,0,https://idcollection.ru/images/8b244c8eae8b2e3ef03865186e3636bf/stul-adagio-111679-eichholtz.jpg https://idcollection.ru/images/98b1e9a8130c626fb152eb0ec957120b/stul-adagio-111679-eichholtz.jpg https://idcollection.ru/images/3af91f88c744b7adedf834951b7383a6/stul-adagio-111679-eichholtz.jpg https://idcollection.ru/images/d9fc82e446660fd4984cfc822fddb13b/stul-adagio-111679-eichholtz.jpg https://idcollection.ru/images/35c6142f9cddb3e263b00b6377845da2/stul-adagio-111679-eichholtz.jpg,Eichholtz,Мебель,Стулья,"",58 , 82 , 70 , 55 , 33 ,""
34,112334,Стеллаж Florence 112334 Eichholtz,"Элегантный, современный стеллаж со стеклянными полками. Металлическая основа с отделкой под золото. Прозрачная форма стеллажа не загружает интерьер кабинета или библиотеки.",220135.0,314478.0,1,https://idcollection.ru/images/3127383efd161638251e9e96aaee8598/stellazh-florence-112334-eichholtz.jpg,Eichholtz,Мебель,Мебель для хранения,Стеллажи,110 , 35 ,  220,"","",""
35,113806,Приставной столик SIDE TABLE GILMORE 113806 Eichholtz,"Современный приставной столик с основанием из меди, стеклянные столешницы в виде секций, вращающихся вокруг оси. Столик можно комбинировать, исходя из задач и нужной площади размещения.",0.0,0.0,0,https://idcollection.ru/images/7e33a16d66c644020a59ccbea7788561/pristavnoy-stolik-side-table-gilmore-113806-eichholtz.jpg https://idcollection.ru/images/030cc3da8dc5f837a4a526df6392e47e/pristavnoy-stolik-side-table-gilmore-113806-eichholtz.jpg https://idcollection.ru/images/e9929bedcad6dae7c9a53960f919e773/pristavnoy-stolik-side-table-gilmore-113806-eichholtz.jpg https://idcollection.ru/images/f6bd51cb74faa5d52f8e83f43c27645f/pristavnoy-stolik-side-table-gilmore-113806-eichholtz.jpg https://idcollection.ru/images/1f95b8959aabe9ac5fb93a0fe128d805/pristavnoy-stolik-side-table-gilmore-113806-eichholtz.jpg,Eichholtz,Мебель,Столы,Приставные столики,109 , 58 ,  56,"","",""
36,110284,Люстра подвесная Gregorian S 110284 Eichholtz,"Тип цоколя:	E27
Количество ламп:	6
Мощность:	40 Вт
Провод:	2 x 0,75
Тип подвеса:	цепь и трубка
Длинна подвеса:	55 см трубка + 160 см цепь",82440.0,117771.0,1,https://idcollection.ru/images/a176177bd9564b6181227fadb38cc134/lyustra-podvesnaya-gregorian-s-110284-eichholtz.jpg,Eichholtz,Свет,Люстры,Люстры подвесные,"","","","","",""
37,112635,Светильник Chandelier Tango 5 light 112635 Eichholtz,Светильник из 5 ламп ассиметрично закрепленных к металлическому основанию. Стильное освещение современного интерьера.,103672.0,129590.0,3,https://idcollection.ru/images/e55b77f443cc35b98c403fc62766e678/svetilnik-chandelier-tango-5-light-112635-eichholtz.jpg https://idcollection.ru/images/2af299f5390cd567ab2bb21dc15309da/svetilnik-chandelier-tango-5-light-112635-eichholtz.jpg https://idcollection.ru/images/cbc747390dc503a68b743c63309cb074/svetilnik-chandelier-tango-5-light-112635-eichholtz.jpg https://idcollection.ru/images/999e31b951d550bd314341ff900ef195/svetilnik-chandelier-tango-5-light-112635-eichholtz.jpg https://idcollection.ru/images/e55b77f443cc35b98c403fc62766e678/svetilnik-chandelier-tango-5-light-112635-eichholtz.jpg https://idcollection.ru/images/b299ed6b8d7a610264f8e7bc7ad4314f/svetilnik-chandelier-tango-5-light-112635-eichholtz.jpg,Eichholtz,Свет,Подвесные светильники,"",110 , 55 ,  150 | adjustable,"","",""
38,112681,Набор подсвечников 2 шт. Tobor L 112681 Eichholtz,"Набор подсвечников из мрамора от Eichholtz.
Подсвечники из белого мрамора прекрасно впишутся в современный интерьер гостиной или спальни.",0.0,0.0,0,https://idcollection.ru/images/a6d5ae8983a4127e0da2369c14a4a144/nabor-podsvechnikov-2-sht-tobor-l-112681-eichholtz.jpg,Eichholtz,Аксессуары и декор,Аксессуары,Подсвечники и свечи,"","",  21,"","",10 
39,111553,Коробка Pineapple 111553 Eichholtz,Оригинальная ваза в форме ананаса. Ваза с крышкой выполнена в бронзовой отделке.,0.0,0.0,0,https://idcollection.ru/images/14fdae6a6f6810edbaa8156c40e9285b/korobka-pineapple-111553-eichholtz.jpg https://idcollection.ru/images/6f93149e73ef42eea0fb1ecd9f1bfc02/korobka-pineapple-111553-eichholtz.jpg https://idcollection.ru/images/51fda9605bba442bbac15d9ae5a0b3ec/korobka-pineapple-111553-eichholtz.jpg https://idcollection.ru/images/cb980a9e71f3afb0402c6ba6c759e1a1/korobka-pineapple-111553-eichholtz.jpg https://idcollection.ru/images/9906514fde2deaa549308cfe63b4cf86/korobka-pineapple-111553-eichholtz.jpg,Eichholtz,Аксессуары и декор,Элементы декора,"","","",  28,"","",16 
40,113484,Кресло SWIVEL CHAIR MIRAGE 113484 Eichholtz,Изящное и оригинальное кресло имеет коконообразный силуэт. Кресло выполнено в форме раковины. Бархатная обивка. Поворотное основание из полированной латуни.,0.0,0.0,0,https://idcollection.ru/images/cd5389c75a7332308a38acd3bd5156a7/kreslo-swivel-chair-mirage-113484-eichholtz.jpg https://idcollection.ru/images/581bacea051d1599e4fb5b0812e999dd/kreslo-swivel-chair-mirage-113484-eichholtz.jpg,Eichholtz,Мебель,Мягкая мебель,Кресла,90 , 80 , 80 , 55 , 43 ,""
41,112534,Вазы (набор 2 шт.) JAR FLAMINGO SET OF 2 112534 Eichholtz,"Набор из двух фарфоровых вазочек с крышками. Вазы выполнены из фарформа, декорированы ярким и стильным рисунком.",23763.0,0.0,1,https://idcollection.ru/images/e315fe9727043389d2db8b0ebad37044/vazy-nabor-2-sht-jar-flamingo-set-of-2-112534-eichholtz.jpg https://idcollection.ru/images/213dfdb7977808ee68f02c85c6c1ba7f/vazy-nabor-2-sht-jar-flamingo-set-of-2-112534-eichholtz.jpg https://idcollection.ru/images/41836f673f4a53d3de8431554dd5c288/vazy-nabor-2-sht-jar-flamingo-set-of-2-112534-eichholtz.jpg https://idcollection.ru/images/603c7f5b77331ad5b89992989b926714/vazy-nabor-2-sht-jar-flamingo-set-of-2-112534-eichholtz.jpg https://idcollection.ru/images/443326aff54b5386a7bcb2192ca48794/vazy-nabor-2-sht-jar-flamingo-set-of-2-112534-eichholtz.jpg https://idcollection.ru/images/b26066ddda7bb4efbd6fe41364f47a18/vazy-nabor-2-sht-jar-flamingo-set-of-2-112534-eichholtz.jpg,Eichholtz,Аксессуары и декор,"","","","","","","",""
